Business Heading,Business Category,Business Category Slug,Product Category,Product Category Slug,Product Name,Product Slug
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Starter Package,starter-package
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Basic Plan,basic-plan
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Intro Plan,intro-plan
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,One Time Service,one-time-service
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Consultation Package,consultation-package
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Single Project Plan,single-project-plan
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Standard Setup,standard-setup
Automobile,Car Service Center,car-service-center,Basic Package,basic-package,Basic Support,basic-support
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Advanced Plan,advanced-plan
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Pro Package,pro-package
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Growth Plan,growth-plan
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Business Plan,business-plan
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Corporate Plan,corporate-plan
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Full Service Package,full-service-package
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Complete Solution,complete-solution
Automobile,Car Service Center,car-service-center,Premium Package,premium-package,Enterprise Plan,enterprise-plan
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Monthly Support,monthly-support
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Annual Maintenance,annual-maintenance
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Technical Support,technical-support
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Dedicated Support,dedicated-support
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,On Call Service,on-call-service
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Upgrade Service,upgrade-service
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Audit Service,audit-service
Automobile,Car Service Center,car-service-center,Maintenance & Support,maintenance-support,Review Service,review-service
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Starter Package,starter-package
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Basic Plan,basic-plan
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Intro Plan,intro-plan
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,One Time Service,one-time-service
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Consultation Package,consultation-package
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Single Project Plan,single-project-plan
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Standard Setup,standard-setup
Automobile,Bike Service Center,bike-service-center,Basic Package,basic-package,Basic Support,basic-support
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Advanced Plan,advanced-plan
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Pro Package,pro-package
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Growth Plan,growth-plan
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Business Plan,business-plan
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Corporate Plan,corporate-plan
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Full Service Package,full-service-package
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Complete Solution,complete-solution
Automobile,Bike Service Center,bike-service-center,Premium Package,premium-package,Enterprise Plan,enterprise-plan
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Monthly Support,monthly-support
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Annual Maintenance,annual-maintenance
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Technical Support,technical-support
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Dedicated Support,dedicated-support
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,On Call Service,on-call-service
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Upgrade Service,upgrade-service
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Audit Service,audit-service
Automobile,Bike Service Center,bike-service-center,Maintenance & Support,maintenance-support,Review Service,review-service
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Latest Collection,latest-collection
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Trending Products,trending-products
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Premium Collection,premium-collection
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Festive Collection,festive-collection
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Limited Edition,limited-edition
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Top Rated,top-rated
Automobile,Tyre Shop,tyre-shop,New Arrivals,new-arrivals,Hot Selling,hot-selling
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Customer Favorite,customer-favorite
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Budget Pick,budget-pick
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Popular Item,popular-item
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Top Discounted,top-discounted
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Value Pack,value-pack
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Combo Offer,combo-offer
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Special Deal,special-deal
Automobile,Tyre Shop,tyre-shop,Best Sellers,best-sellers,Exclusive Item,exclusive-item
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Luxury Edition,luxury-edition
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Imported Product,imported-product
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,High Quality Item,high-quality-item
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Designer Collection,designer-collection
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Premium Pack,premium-pack
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Exclusive Series,exclusive-series
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Gold Edition,gold-edition
Automobile,Tyre Shop,tyre-shop,Premium Products,premium-products,Signature Product,signature-product
Automobile,Car Accessories Shop,car-accessories-shop,New Arrivals,new-arrivals,Latest Collection,latest-collection
Automobile,Car Accessories Shop,car-accessories-shop,New Arrivals,new-arrivals,Trending Products,trending-products
Automobile,Car Accessories Shop,car-accessories-shop,New Arrivals,new-arrivals,Seasonal Products,seasonal-products
Automobile,Car Accessories Shop,car-accessories-shop,New Arrivals,new-arrivals,Premium Collection,premium-collection
